POTEAU_ID_POT,POSITION_POP,PANNEAU_ID_PAN,PANNEAU_ID_RPA,DESCRIPTION_RPA,CODE_RPA,FLECHE_PAN,TOPONYME_PAN,DESCRIPTION_CAT,POTEAU_VERSION_POT,DATE_CONCEPTION_POT,PAS_SUR_RUE,DESCRIPTION_REP,DESCRIPTION_RTP,X,Y,Longitude,Latitude,NOM_ARROND
43450,7,88130,2610,\P 12h30-13h30 MER. 1 MARS AU 1 DEC.,SU-NK,3,,STATIONNEMENT,0,8/9/1999,,Réel,1- Tige et base,287198.755,5042666.589,-73.725318,45.523695,Saint-Laurent
43942,7,1201422,2606,\P 10h30-11h30 MER. 1 MARS AU 1 DEC.,SU-NF,2,,STATIONNEMENT,1,12/7/2016,,En conception,1- Tige et base,286551.813,5042519.5,-73.733594,45.522355,Saint-Laurent
44272,7,89666,2612,\P 13h30-14h30 MER. 1 MARS AU 1 DEC.,SU-NM,3,,STATIONNEMENT,0,10/8/1999,,Réel,1- Tige et base,287766.256,5042817.354,-73.718058,45.525066,Saint-Laurent
174451,7,557782,2413,\P EN TOUT TEMPS,SD-TT,3,,STATIONNEMENT,2,7/24/2008,,Enlevé,1- Tige et base,290235.0,5040639.5,-73.68639,45.505525,Saint-Laurent
174452,7,557779,2,\A 07h-19h,AD-JA,0,,STATIONNEMENT,1,7/24/2008,,Enlevé,1- Tige et base,290217.313,5040655.0,-73.686617,45.505664,Saint-Laurent
181985,5,632106,12530,STAT.HANDICAPEES 7H - 20H,RD-JI,3,,STATIONNEMENT,2,6/9/2009,1.0,Réel,3- Fût,288282.906,5040650.0,-73.711371,45.505576,Saint-Laurent
192362,7,970735,2413,\P EN TOUT TEMPS,SD-TT,3,192362---0,STATIONNEMENT,1,8/1/2013,,En conception,1- Tige et base,292120.625,5042065.0,-73.662296,45.518389,Saint-Laurent
192363,7,765884,2413,\P EN TOUT TEMPS,SD-TT,2,192363---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292064.61,5042090.18,-73.663014,45.518614,Saint-Laurent
192364,7,765885,2413,\P EN TOUT TEMPS,SD-TT,3,192364---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292046.66,5042097.23,-73.663244,45.518677,Saint-Laurent
192365,7,765886,2413,\P EN TOUT TEMPS,SD-TT,2,192365---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292008.19,5042110.07,-73.663737,45.518792,Saint-Laurent
192366,7,765887,2413,\P EN TOUT TEMPS,SD-TT,0,192366---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291990.23,5042119.04,-73.663967,45.518872,Saint-Laurent
192367,7,970731,2413,\P EN TOUT TEMPS,SD-TT,3,192367---0,STATIONNEMENT,1,8/1/2013,,En conception,1- Tige et base,291967.781,5042127.5,-73.664254,45.518948,Saint-Laurent
192368,7,765889,2413,\P EN TOUT TEMPS,SD-TT,2,192368---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291898.53,5042155.59,-73.665142,45.5192,Saint-Laurent
192369,7,765890,2413,\P EN TOUT TEMPS,SD-TT,3,192369---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291874.81,5042165.21,-73.665445,45.519286,Saint-Laurent
192371,7,846516,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192371---0,STATIONNEMENT,1,1/5/2012,,Réel,4- Poteau en bois,291875.07,5042333.17,-73.665447,45.520797,Saint-Laurent
192372,7,846515,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192372---0,STATIONNEMENT,1,1/5/2012,,Réel,4- Poteau en bois,291892.43,5042372.87,-73.665225,45.521155,Saint-Laurent
192373,7,755667,14910,ARRÊT - D'AUTOBUS,SLR-ST-177,2,192373---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291896.08,5042387.11,-73.665179,45.521283,Saint-Laurent
192375,7,846509,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192375---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292133.3,5042332.1,-73.662141,45.520792,Saint-Laurent
192376,7,846510,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192376---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292082.43,5042352.99,-73.662793,45.520979,Saint-Laurent
192377,7,770625,2185,\P 09h-17h MAR. JEU.,SB-JV,0,192377---0,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,292072.35,5042375.73,-73.662922,45.521184,Saint-Laurent
192378,7,770626,2185,\P 09h-17h MAR. JEU.,SB-JV,0,192378---0,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,292002.05,5042405.94,-73.663823,45.521454,Saint-Laurent
192380,7,846523,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,291826.26,5042253.59,-73.666069,45.52008,Saint-Laurent
192380,6,846524,2413,\P EN TOUT TEMPS,SD-TT,3,,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,291826.26,5042253.59,-73.666069,45.52008,Saint-Laurent
192381,7,765897,2413,\P EN TOUT TEMPS,SD-TT,2,192381---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291812.87,5042214.53,-73.66624,45.519728,Saint-Laurent
192383,7,970727,2413,\P EN TOUT TEMPS,SD-TT,0,192383---0,STATIONNEMENT,1,8/1/2013,,En conception,1- Tige et base,291800.063,5042166.5,-73.666402,45.519296,Saint-Laurent
192384,7,765899,2413,\P EN TOUT TEMPS,SD-TT,2,192384---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291885.51,5042132.47,-73.665308,45.518991,Saint-Laurent
192385,7,765900,2413,\P EN TOUT TEMPS,SD-TT,3,192385---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291902.74,5042126.21,-73.665087,45.518935,Saint-Laurent
192386,7,765901,2413,\P EN TOUT TEMPS,SD-TT,2,192386---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291960.32,5042102.68,-73.664349,45.518725,Saint-Laurent
192387,7,765902,2413,\P EN TOUT TEMPS,SD-TT,3,192387---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291976.04,5042096.68,-73.664148,45.518671,Saint-Laurent
192388,7,970733,2413,\P EN TOUT TEMPS,SD-TT,2,192388---0,STATIONNEMENT,1,8/1/2013,,En conception,1- Tige et base,292040.25,5042071.5,-73.663325,45.518446,Saint-Laurent
192389,7,765904,2413,\P EN TOUT TEMPS,SD-TT,3,192389---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292057.98,5042062.85,-73.663098,45.518368,Saint-Laurent
192390,7,765905,2413,\P EN TOUT TEMPS,SD-TT,2,192390---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292104.09,5042044.49,-73.662508,45.518204,Saint-Laurent
192393,7,846557,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,,STATIONNEMENT,2,1/5/2012,,Réel,4- Poteau en bois,292088.44,5041821.77,-73.662702,45.516199,Saint-Laurent
192393,6,846558,14935,EXCEPTÉ AUTOBUS SCOLAIRE,SLR-ST-20,3,,STATIONNEMENT,2,1/5/2012,,Réel,4- Poteau en bois,292088.44,5041821.77,-73.662702,45.516199,Saint-Laurent
192394,7,756425,14935,EXCEPTÉ AUTOBUS SCOLAIRE,SLR-ST-20,3,192394---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292102.3,5041817.24,-73.662525,45.516159,Saint-Laurent
192395,7,846551,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192395---0,STATIONNEMENT,2,1/5/2012,,Réel,4- Poteau en bois,292173.05,5041894.94,-73.661621,45.516859,Saint-Laurent
192396,7,846540,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192396---0,STATIONNEMENT,1,1/5/2012,,Réel,4- Poteau en bois,292119.51,5041916.6,-73.662307,45.517053,Saint-Laurent
192397,6,846539,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292095.39,5041927.28,-73.662616,45.517149,Saint-Laurent
192399,7,846537,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,192399---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292098.59,5041909.38,-73.662574,45.516988,Saint-Laurent
192400,7,846535,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,192400---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292140.31,5041892.02,-73.66204,45.516832,Saint-Laurent
192401,7,846534,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,192401---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292152.96,5041886.52,-73.661878,45.516783,Saint-Laurent
192402,7,846533,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,192402---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292168.91,5041880.82,-73.661674,45.516732,Saint-Laurent
192403,7,846532,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,192403---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292176.56,5041864.99,-73.661575,45.51659,Saint-Laurent
192404,7,846531,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,192404---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292154.2,5041817.95,-73.66186,45.516166,Saint-Laurent
192405,7,846530,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,192405---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292128.73,5041820.41,-73.662186,45.516188,Saint-Laurent
192406,7,846528,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292099.25,5041832.92,-73.662564,45.5163,Saint-Laurent
192406,6,846529,2413,\P EN TOUT TEMPS,SD-TT,2,,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292099.25,5041832.92,-73.662564,45.5163,Saint-Laurent
192407,6,765907,2413,\P EN TOUT TEMPS,SD-TT,3,192407---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292084.53,5041837.89,-73.662753,45.516344,Saint-Laurent
192408,7,846527,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,192408---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292065.29,5041846.86,-73.662999,45.516425,Saint-Laurent
192409,6,848127,14912,EXCEPTÉ AUTOBUS SCOLAIRE,SLR-ST-179,2,,STATIONNEMENT,1,1/13/2012,,Réel,4- Poteau en bois,292074.51,5041883.23,-73.662882,45.516752,Saint-Laurent
192409,5,848128,2514,\P 09h-17h LUN. MER. VEN.,ST-JU,0,,STATIONNEMENT,1,1/13/2012,,Réel,4- Poteau en bois,292074.51,5041883.23,-73.662882,45.516752,Saint-Laurent
192411,7,970742,2413,\P EN TOUT TEMPS,SD-TT,2,192411---0,STATIONNEMENT,1,8/1/2013,,En conception,4- Poteau en bois,292109.188,5041968.0,-73.66244,45.517515,Saint-Laurent
192414,7,765910,2413,\P EN TOUT TEMPS,SD-TT,3,192414---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292482.55,5041924.08,-73.65766,45.517127,Saint-Laurent
192415,7,765911,2413,\P EN TOUT TEMPS,SD-TT,2,192415---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292455.96,5041934.8,-73.658001,45.517223,Saint-Laurent
192416,7,765912,2413,\P EN TOUT TEMPS,SD-TT,3,192416---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292432.63,5041944.64,-73.6583,45.517311,Saint-Laurent
192417,7,765913,2413,\P EN TOUT TEMPS,SD-TT,2,192417---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292381.92,5041963.87,-73.658949,45.517483,Saint-Laurent
192418,7,765914,2413,\P EN TOUT TEMPS,SD-TT,3,192418---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292365.76,5041969.0,-73.659156,45.517529,Saint-Laurent
192419,7,765915,2413,\P EN TOUT TEMPS,SD-TT,2,192419---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292317.69,5041987.94,-73.659772,45.517699,Saint-Laurent
192420,7,765916,2413,\P EN TOUT TEMPS,SD-TT,3,192420---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292299.29,5041994.19,-73.660008,45.517755,Saint-Laurent
192421,7,765917,2413,\P EN TOUT TEMPS,SD-TT,2,192421---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292262.17,5042008.92,-73.660483,45.517886,Saint-Laurent
192422,7,765918,2413,\P EN TOUT TEMPS,SD-TT,3,192422---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292242.52,5042016.65,-73.660735,45.517956,Saint-Laurent
192423,7,765919,2413,\P EN TOUT TEMPS,SD-TT,2,192423---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292192.71,5042037.64,-73.661373,45.518144,Saint-Laurent
192424,7,765920,2413,\P EN TOUT TEMPS,SD-TT,3,192424---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292173.73,5042046.91,-73.661616,45.518227,Saint-Laurent
192425,5,929767,2413,\P EN TOUT TEMPS,SD-TT,2,192425---3,STATIONNEMENT,1,1/17/2013,,Réel,1- Tige et base,292164.531,5042050.5,-73.661734,45.518259,Saint-Laurent
192427,7,765923,2413,\P EN TOUT TEMPS,SD-TT,3,192427---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292221.86,5042283.81,-73.661006,45.520359,Saint-Laurent
192427,6,770628,2185,\P 09h-17h MAR. JEU.,SB-JV,0,192427---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292221.86,5042283.81,-73.661006,45.520359,Saint-Laurent
192428,7,770629,2185,\P 09h-17h MAR. JEU.,SB-JV,0,192428---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292191.89,5042211.05,-73.661388,45.519704,Saint-Laurent
192429,7,770630,2185,\P 09h-17h MAR. JEU.,SB-JV,0,192429---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292160.56,5042133.89,-73.661787,45.519009,Saint-Laurent
192430,7,755670,14914,SAUF AUTOBUS SCOLAIRES JOURS DE CLASSE,SLR-ST-180,2,192430---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292143.73,5042096.35,-73.662001,45.518671,Saint-Laurent
192432,7,765924,2413,\P EN TOUT TEMPS,SD-TT,0,192432---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292111.83,5042023.64,-73.662408,45.518016,Saint-Laurent
192432,6,770631,2185,\P 09h-17h MAR. JEU.,SB-JV,3,192432---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292111.83,5042023.64,-73.662408,45.518016,Saint-Laurent
192433,6,765925,2413,\P EN TOUT TEMPS,SD-TT,3,192433---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292093.84,5041974.02,-73.662637,45.517569,Saint-Laurent
192433,7,770632,2185,\P 09h-17h MAR. JEU.,SB-JV,0,192433---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292093.84,5041974.02,-73.662637,45.517569,Saint-Laurent
192434,6,770633,2185,\P 09h-17h MAR. JEU.,SB-JV,0,192434---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292073.63,5041921.42,-73.662894,45.517096,Saint-Laurent
192435,5,770634,2185,\P 09h-17h MAR. JEU.,SB-JV,0,192435---3,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292052.52,5041874.21,-73.663163,45.51667,Saint-Laurent
192436,7,970744,2413,\P EN TOUT TEMPS,SD-TT,2,192436---0,STATIONNEMENT,1,8/1/2013,,En conception,1- Tige et base,292043.094,5041852.5,-73.663283,45.516475,Saint-Laurent
192438,7,769769,14985,8H À 17H - LUN MER VEN,SLR-ST-68,0,192438---1,STATIONNEMENT,0,3/22/2010,,Réel,3- Fût,290505.41,5040930.45,-73.682938,45.508148,Saint-Laurent
192439,7,848000,14985,8H À 17H - LUN MER VEN,SLR-ST-68,0,192439---0,STATIONNEMENT,1,1/13/2012,,Réel,3- Fût,290474.11,5040896.56,-73.683338,45.507843,Saint-Laurent
192440,7,846481,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,192440---0,STATIONNEMENT,1,1/5/2012,,Réel,4- Poteau en bois,292291.07,5042284.91,-73.66012,45.52037,Saint-Laurent
192441,7,846489,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192441---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292335.33,5042249.16,-73.659553,45.52005,Saint-Laurent
192442,7,846490,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192442---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292390.85,5042226.17,-73.658842,45.519844,Saint-Laurent
192443,7,846479,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,192443---0,STATIONNEMENT,1,1/5/2012,,Réel,4- Poteau en bois,292420.67,5042231.19,-73.65846,45.519889,Saint-Laurent
192444,7,846491,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192444---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292448.74,5042202.02,-73.6581,45.519627,Saint-Laurent
192446,7,846476,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,192446---0,STATIONNEMENT,1,1/5/2012,,Réel,4- Poteau en bois,292560.95,5042174.47,-73.656663,45.519381,Saint-Laurent
192448,7,846505,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292574.96,5042149.86,-73.656483,45.51916,Saint-Laurent
192448,6,846506,14914,SAUF AUTOBUS SCOLAIRES JOURS DE CLASSE,SLR-ST-180,2,,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292574.96,5042149.86,-73.656483,45.51916,Saint-Laurent
192453,7,846828,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192453---0,STATIONNEMENT,1,1/9/2012,,Réel,4- Poteau en bois,292342.219,5041629.5,-73.659449,45.514474,Saint-Laurent
192454,7,755672,14914,SAUF AUTOBUS SCOLAIRES JOURS DE CLASSE,SLR-ST-180,3,192454---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292281.34,5041650.98,-73.660229,45.514666,Saint-Laurent
192455,7,846826,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,,STATIONNEMENT,1,1/9/2012,,Réel,4- Poteau en bois,292254.2,5041661.14,-73.660576,45.514757,Saint-Laurent
192456,7,846824,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,,STATIONNEMENT,1,1/9/2012,,Réel,4- Poteau en bois,292219.71,5041675.54,-73.661018,45.514886,Saint-Laurent
192458,7,846823,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192458---0,STATIONNEMENT,1,1/9/2012,,Réel,4- Poteau en bois,292171.19,5041696.34,-73.66164,45.515072,Saint-Laurent
192459,7,846822,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192459---0,STATIONNEMENT,1,1/9/2012,,Réel,4- Poteau en bois,292122.06,5041715.23,-73.662269,45.515241,Saint-Laurent
192460,4,929616,2413,\P EN TOUT TEMPS,SD-TT,2,192460---2,STATIONNEMENT,1,1/17/2013,,Réel,4- Poteau en bois,292094.875,5041725.0,-73.662617,45.515329,Saint-Laurent
192461,7,765929,2413,\P EN TOUT TEMPS,SD-TT,3,192461---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292084.61,5041728.9,-73.662749,45.515364,Saint-Laurent
192461,6,773282,14851,15 MIN - LUN au VEN - JOURS DE CLASSE,SLR-ST-123,2,192461---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292084.61,5041728.9,-73.662749,45.515364,Saint-Laurent
192462,7,773283,14851,15 MIN - LUN au VEN - JOURS DE CLASSE,SLR-ST-123,0,192462---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292073.3,5041734.3,-73.662894,45.515412,Saint-Laurent
192463,7,755673,14914,SAUF AUTOBUS SCOLAIRES JOURS DE CLASSE,SLR-ST-180,2,192463---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292060.87,5041739.49,-73.663053,45.515458,Saint-Laurent
192463,6,765930,2413,\P EN TOUT TEMPS,SD-TT,2,192463---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292060.87,5041739.49,-73.663053,45.515458,Saint-Laurent
192463,5,773284,14851,15 MIN - LUN au VEN - JOURS DE CLASSE,SLR-ST-123,3,192463---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292060.87,5041739.49,-73.663053,45.515458,Saint-Laurent
192464,7,765931,2413,\P EN TOUT TEMPS,SD-TT,0,192464---0,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,292051.57,5041743.65,-73.663172,45.515496,Saint-Laurent
192465,7,770941,2514,\P 09h-17h LUN. MER. VEN.,ST-JU,0,192465---0,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,292041.51,5041803.53,-73.663302,45.516034,Saint-Laurent
192466,7,846566,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192466---0,STATIONNEMENT,1,1/5/2012,,Réel,1- Tige et base,292063.49,5041950.91,-73.663025,45.517361,Saint-Laurent
192468,6,929668,2185,\P 09h-17h MAR. JEU.,SB-JV,0,192468---2,STATIONNEMENT,1,1/17/2013,,Réel,1- Tige et base,292023.813,5041945.0,-73.663532,45.517307,Saint-Laurent
192469,7,770641,2185,\P 09h-17h MAR. JEU.,SB-JV,0,192469---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292002.14,5041891.57,-73.663808,45.516826,Saint-Laurent
192470,7,770943,2514,\P 09h-17h LUN. MER. VEN.,ST-JU,0,192470---0,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,291995.66,5041912.63,-73.663892,45.517015,Saint-Laurent
192471,7,846565,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,192471---0,STATIONNEMENT,1,1/5/2012,,Réel,4- Poteau en bois,292023.0,5041966.61,-73.663543,45.517501,Saint-Laurent
192474,5,846802,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,,STATIONNEMENT,1,1/9/2012,,Réel,4- Poteau en bois,291853.11,5042018.67,-73.665719,45.517967,Saint-Laurent
192476,7,765932,2413,\P EN TOUT TEMPS,SD-TT,3,192476---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291774.95,5041961.99,-73.666718,45.517455,Saint-Laurent
192477,7,765933,2413,\P EN TOUT TEMPS,SD-TT,2,192477---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291777.63,5041953.5,-73.666684,45.517379,Saint-Laurent
192482,7,846806,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,192482---0,STATIONNEMENT,1,1/9/2012,,Réel,4- Poteau en bois,291972.27,5041858.03,-73.66419,45.516523,Saint-Laurent
192483,7,846804,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,,STATIONNEMENT,1,1/9/2012,,Réel,1- Tige et base,292027.8,5041833.03,-73.663479,45.516299,Saint-Laurent
192483,6,846805,2413,\P EN TOUT TEMPS,SD-TT,2,,STATIONNEMENT,1,1/9/2012,,Réel,1- Tige et base,292027.8,5041833.03,-73.663479,45.516299,Saint-Laurent
192486,7,846808,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,,STATIONNEMENT,1,1/9/2012,,Réel,1- Tige et base,292030.69,5041849.76,-73.663442,45.51645,Saint-Laurent
192486,6,846809,2413,\P EN TOUT TEMPS,SD-TT,3,192486---0,STATIONNEMENT,1,1/9/2012,,Réel,1- Tige et base,292030.69,5041849.76,-73.663442,45.51645,Saint-Laurent
192487,7,846858,15586,\p 08h - 12h jeudi 1er mars - 1er déc,SLR-ST-210,0,192487---0,STATIONNEMENT,2,1/9/2012,,Réel,1- Tige et base,292334.99,5041611.5,-73.659541,45.514312,Saint-Laurent
192489,7,848114,14985,8H À 17H - LUN MER VEN,SLR-ST-68,0,192489---0,STATIONNEMENT,1,1/13/2012,,Réel,1- Tige et base,292230.3,5041417.85,-73.660876,45.512567,Saint-Laurent
192491,7,772100,11,\A EN TOUT TEMPS,AD-TT,0,192491---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292154.13,5041179.88,-73.661845,45.510425,Saint-Laurent
192492,6,769773,14985,8H À 17H - LUN MER VEN,SLR-ST-68,0,192492---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292136.22,5041186.76,-73.662074,45.510486,Saint-Laurent
192492,7,773451,14877,120 MIN MAR JEU,SLR-ST-147,0,192492---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292136.22,5041186.76,-73.662074,45.510486,Saint-Laurent
192493,7,765936,2413,\P EN TOUT TEMPS,SD-TT,2,192493---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292112.72,5041196.79,-73.662375,45.510576,Saint-Laurent
192493,6,773452,14877,120 MIN MAR JEU,SLR-ST-147,0,192493---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,292112.72,5041196.79,-73.662375,45.510576,Saint-Laurent
192494,7,768933,15006,8H À 17H MAR JEU,SLR-ST-89,0,192494---1,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,292108.39,5041183.53,-73.66243,45.510457,Saint-Laurent
192494,6,773453,14874,120 MIN LUN MER VEN,SLR-ST-144,0,192494---2,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,292108.39,5041183.53,-73.66243,45.510457,Saint-Laurent
192503,7,755674,14914,SAUF AUTOBUS SCOLAIRES JOURS DE CLASSE,SLR-ST-180,2,192503---0,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,291737.24,5041059.35,-73.667177,45.509332,Saint-Laurent
192504,7,755675,14914,SAUF AUTOBUS SCOLAIRES JOURS DE CLASSE,SLR-ST-180,3,192504---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291748.87,5041087.88,-73.667029,45.509589,Saint-Laurent
192505,7,765938,2413,\P EN TOUT TEMPS,SD-TT,2,192505---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291741.33,5041110.95,-73.667126,45.509797,Saint-Laurent
192506,7,755676,14914,SAUF AUTOBUS SCOLAIRES JOURS DE CLASSE,SLR-ST-180,2,192506---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291753.76,5041138.29,-73.666968,45.510043,Saint-Laurent
192506,6,768934,15006,8H À 17H MAR JEU,SLR-ST-89,0,192506---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291753.76,5041138.29,-73.666968,45.510043,Saint-Laurent
